wavenumber,abs,,
10673.21522,0.88335,64.7996,60.37364905
10673.18122,0.87784,64.93184,60.43522152
10673.14622,0.8929,64.5704,60.2667819
10673.11222,0.88815,64.6844,60.31995938
10673.07522,0.89773,64.45448,60.21266063
10673.03522,0.90989,64.16264,60.07618913
10673.00222,0.9281,63.7256,59.87123683
10672.96622,0.93034,63.67184,59.84597731
10672.95822,0.94373,63.35048,59.69476108
10672.93022,0.93185,63.6356,59.82894366
10672.89222,0.92779,63.73304,59.87473173
10672.85822,0.88596,64.73696,60.34446122
10672.68522,0.93604,63.53504,59.7816527
10672.64222,0.94856,63.23456,59.64012072
10672.63922,0.93854,63.47504,59.75341831
10672.61422,0.94922,63.21872,59.63265045
10672.60422,0.94198,63.39248,59.71454597
10672.57022,0.93084,63.65984,59.84033757
10672.52422,0.96394,62.86544,59.46579689
10672.48922,0.94373,63.35048,59.69476108
10672.44622,0.94919,63.21944,59.63299003
10672.41022,0.95646,63.04496,59.55064231
10672.37822,0.9556,63.0656,59.56038952
10672.34322,0.95078,63.18128,59.61498973
10672.30522,0.96053,62.94728,59.50449143
10672.26822,0.9505,63.188,59.61815999
10672.23022,0.97206,62.67056,59.37355472
10672.19422,0.94652,63.28352,59.66320474
10672.15722,0.93992,63.44192,59.73782721
10672.12422,0.9473,63.2648,59.65437955
10672.09222,0.97155,62.6828,59.37935247
10672.06022,0.98092,62.45792,59.27274247
10672.03022,0.94361,63.35336,59.69611796
10672.00022,0.98409,62.38184,59.2366314
10671.84122,0.94807,63.24632,59.64566623
10671.82522,0.98512,62.35712,59.22489341
10671.80622,0.98936,62.25536,59.17654941
10671.76822,0.9772,62.5472,59.31509083
10671.73222,0.96761,62.77736,59.42412389
10671.69122,0.97582,62.58032,59.33079302
10671.65022,0.98675,62.318,59.20631301
10671.64322,0.98374,62.39024,59.24061951
10671.61622,0.97065,62.7044,59.38958242
10671.57922,0.99315,62.1644,59.1333028
10671.54522,0.98503,62.35928,59.22591916
10671.50722,0.98909,62.26184,59.1796291
10671.46922,0.98607,62.33432,59.21406505
10671.42622,0.98311,62.40536,59.24779743
10671.38822,0.98675,62.318,59.20631301
10671.35622,0.98413,62.38088,59.2361756
10671.32022,0.99865,62.0324,59.07048756
10671.28722,0.98523,62.35448,59.22363971
10671.25322,0.97695,62.5532,59.31793574
10671.21522,0.98921,62.25896,59.17826037
10671.17922,1.01434,61.65584,58.8909246
10671.15322,0.98239,62.42264,59.2559997
10671.10022,0.96818,62.76368,59.41764889
10670.99722,0.98533,62.35208,59.22249995
10670.96322,1.01353,61.67528,58.90020798
10670.95122,0.98193,62.43368,59.26123944
10670.92722,0.98854,62.27504,59.18590204
10670.88122,1.00039,61.99064,59.05060118
10670.85022,0.9945,62.132,59.11789069
10670.81322,0.99533,62.11208,59.10841311
10670.77722,0.99299,62.16824,59.13512915
10670.74022,0.97965,62.4884,59.28720351
10670.70522,0.98495,62.3612,59.22683091
10670.66222,0.99747,62.06072,59.08396991
10670.62322,0.98372,62.39072,59.24084739
10670.58722,0.98514,62.35664,59.22466547
10670.55022,0.98177,62.43752,59.26306185
10670.51522,0.99082,62.22032,59.15989351
10670.48422,1.01332,61.68032,58.90261454
10670.44622,0.99445,62.1332,59.11846158
10670.41422,0.97544,62.58944,59.33511608
10670.38022,0.98536,62.35136,59.22215802
10670.35122,0.9827,62.4152,59.2524683
10670.34522,1.00259,61.93784,59.0254479
10670.33122,0.95326,63.12176,59.58690292
10670.16622,1.01497,61.64072,58.88370318
10670.13022,0.9915,62.204,59.15213437
10670.09522,1.00636,61.84736,58.98231938
10670.08822,1.01185,61.7156,58.91945774
10670.04722,0.99326,62.16176,59.13204715
10670.01122,0.99581,62.10056,59.1029314
10669.97622,1.01495,61.6412,58.88393244
10669.94122,0.99429,62.13704,59.1202884
10669.90322,0.98004,62.47904,59.28276309
10669.85522,0.99404,62.14304,59.12314268
10669.81922,0.99612,62.09312,59.09939086
10669.78422,1.00699,61.83224,58.97510916
10669.74822,1.00123,61.97048,59.04099847
10669.71422,0.98843,62.27768,59.18715655
10669.68222,0.97597,62.57672,59.32908646
10669.64322,1.00485,61.8836,58.99959746
10669.60922,0.99047,62.22872,59.16388679
10669.57322,1.00164,61.96064,59.03631086
10669.54022,0.94978,63.20528,59.62631131
10669.51422,1.00501,61.87976,58.99776691
10669.49222,1.00991,61.76216,58.9416788
10669.28922,0.9919,62.1944,59.14756969
10669.28822,0.97957,62.49032,59.28811432
10669.24722,0.96992,62.72192,59.39787875
10669.24422,0.9973,62.0648,59.08591203
10669.20622,1.01421,61.65896,58.89241462
10669.17122,1.01437,61.65512,58.89058074
10669.13722,0.96463,62.84888,59.45796414
10669.09622,1.01298,61.68848,58.90651068
10669.09122,1.01092,61.73792,58.93011115
10669.05322,1.00687,61.83512,58.9764826
10669.01622,0.97738,62.54288,59.31304241
10668.98522,0.99568,62.10368,59.10441608
10668.95222,0.9908,62.2208,59.1601217
10668.91822,0.98332,62.40032,59.24540489
10668.88022,0.99851,62.03576,59.07208732
10668.84522,1.00726,61.82576,58.97201879
10668.80222,1.00542,61.86992,58.99307586
10668.76122,1.00017,61.99592,59.05311592
10668.72622,1.02452,61.41152,58.77412696
10668.69222,0.99292,62.16992,59.13592817
10668.66122,0.99222,62.18672,59.14391769
10668.63022,0.99795,62.0492,59.07848593
10668.60622,1.01999,61.52024,58.8261294
10668.45222,0.9807,62.4632,59.27524779
10668.44222,1.00727,61.82552,58.97190433
10668.40622,1.01873,61.55048,58.84058548
10668.40422,1.00336,61.91936,59.01664172
10668.37122,0.99047,62.22872,59.16388679
10668.32322,0.99231,62.18456,59.14289053
10668.29122,0.9984,62.0384,59.07334424
10668.25022,1.00739,61.82264,58.97053078
10668.21322,0.98933,62.25608,59.1768916
10668.18222,0.99019,62.23544,59.16708122
10668.14622,0.99846,62.03696,59.07265865
10668.10922,0.99092,62.21792,59.15875252
10668.07122,0.97978,62.48528,59.28572341
10668.03422,1.00898,61.78448,58.9523282
10667.99622,0.98262,62.41712,59.25337965
10667.96122,0.97869,62.51144,59.29813235
10667.92422,1.0195,61.532,58.83175163
10667.89122,0.97484,62.60384,59.34194132
10667.85522,0.97879,62.50904,59.29699402
10667.82222,1.00343,61.91768,59.01584109
10667.79222,0.97468,62.60768,59.34376126
10667.76422,0.98814,62.28464,59.19046376
10667.59922,1.01456,61.65056,58.88840293
10667.56122,0.99014,62.23664,59.16765163
10667.53622,1.00441,61.89416,59.00463117
10667.52322,0.98741,62.30216,59.19878799
10667.48322,0.99973,62.00648,59.05814508
10667.44722,0.99826,62.04176,59.07494393
10667.41722,0.97234,62.66384,59.3703714
10667.40322,0.97845,62.5172,59.30086424
10667.38022,1.01551,61.62776,58.87751269
10667.34522,0.99663,62.08088,59.09356564
10667.30722,1.01831,61.56056,58.84540339
10667.26822,1.00768,61.81568,58.96721123
10667.22722,0.99032,62.23232,59.16559811
10667.19022,0.9892,62.2592,59.17837443
10667.15522,0.99226,62.18576,59.14346118
10667.11922,0.99427,62.13752,59.12051674
10667.08122,0.9746,62.6096,59.3446712
10667.03722,1.01335,61.6796,58.90227075
10667.00822,0.98696,62.31296,59.20391879
10666.97422,1.01786,61.57136,58.85056499
10666.94522,1.00987,61.76312,58.94213688
10666.92422,0.99648,62.08448,59.095279
10666.76122,0.99591,62.09816,59.10178931
10666.71822,0.99422,62.13872,59.12108761
10666.71722,1.00471,61.88696,59.00119914
10666.68122,0.99011,62.23736,59.16799388
10666.64622,0.99496,62.12096,59.11263824
10666.61222,0.97279,62.65304,59.36525499
10666.57822,1.00517,61.87592,58.9959363
10666.55722,0.97222,62.66672,59.3717357
10666.54122,0.99491,62.12216,59.11320918
10666.50022,1.00343,61.91768,59.01584109
10666.46122,0.99847,62.03672,59.07254438
10666.42022,0.98286,62.41136,59.25064557
10666.38622,0.99558,62.10608,59.10555811
10666.34922,1.01731,61.58456,58.85687301
10666.31522,0.99773,62.05448,59.08099948
10666.28022,0.99817,62.04392,59.07597227
10666.23722,0.99271,62.17496,59.13832514
10666.20322,0.989,62.264,59.18065562
10666.16722,1.00796,61.80896,58.96400597
10666.13522,0.98183,62.43608,59.26237845
10666.10622,0.96832,62.76032,59.41605844
10666.07822,0.99653,62.08328,59.09470788
10665.92022,1.01477,61.64552,58.88599579
10665.87822,0.99612,62.09312,59.09939086
10665.87322,1.00625,61.85,58.98357822
10665.84322,0.99669,62.07944,59.09288028
10665.80922,0.99194,62.19344,59.1471132
10665.77222,1.00881,61.78856,58.95427465
10665.73822,1.00398,61.90448,59.00955007
10665.71422,1.00896,61.78496,58.9525572
10665.69422,0.99528,62.11328,59.10898409
10665.65422,1.00445,61.8932,59.00417358
10665.61922,1.00247,61.94072,59.02682018
10665.58322,1.00588,61.85888,58.9878123
10665.54822,1.00647,61.84472,58.98106052
10665.51222,0.99958,62.01008,59.05985946
10665.46522,0.9966,62.0816,59.09390832
10665.42922,0.99916,62.02016,59.06465948
10665.39122,1.01078,61.74128,58.93171472
10665.35322,0.96034,62.95184,59.50664669
10665.32022,1.00307,61.92632,59.01995849
10665.28222,0.98836,62.27936,59.18795486
10665.24822,0.9881,62.2856,59.19091991
10665.22022,0.98543,62.34968,59.22136017
10665.21122,1.00555,61.8668,58.99158838
10665.07722,1.00918,61.77968,58.95003817
10665.04222,1.01804,61.56704,58.84850041
10665.03322,1.01699,61.59224,58.86054281
10665.00522,0.99683,62.07608,59.09128108
10664.97022,1.0253,61.3928,58.76516825
10664.92622,0.99675,62.078,59.09219492
10664.88322,0.99807,62.04632,59.07711486
10664.84622,1.00018,61.99568,59.05300162
10664.81222,1.01622,61.61072,58.86937234
10664.77822,1.00012,61.99712,59.05368744
10664.74422,0.99917,62.01992,59.0645452
10664.69722,0.99822,62.04272,59.07540097
10664.66122,0.96618,62.81168,59.44036507
10664.62422,1.00526,61.87376,58.99490656
10664.59022,1.00088,61.97888,59.04499979
10664.55722,0.98989,62.24264,59.17050363
10664.51922,0.99282,62.17232,59.13706959
10664.48122,0.99745,62.0612,59.0841984
10664.44822,1.03051,61.26776,58.70529363
10664.41322,1.03556,61.14656,58.64719942
10664.38822,0.99037,62.23112,59.16502768
10664.29922,0.99581,62.10056,59.1029314
10664.20422,0.98198,62.43248,59.26066993
10664.18422,1.00809,61.80584,58.96251775
10664.17022,0.98871,62.27096,59.1839632
10664.12222,1.01439,61.65464,58.8903515
10664.08322,1.00556,61.86656,58.99147396
10664.04922,1.0076,61.8176,58.96812698
10664.01522,0.9799,62.4824,59.28435713
10664.00722,0.97434,62.61584,59.34762843
10663.98222,1.01636,61.60736,58.86776707
10663.94122,0.9808,62.4608,59.27410902
10663.89522,1.01014,61.75664,58.93904478
10663.85922,0.99859,62.03384,59.07117317
10663.82422,0.99266,62.17616,59.13889583
10663.78922,1.00834,61.79984,58.9596557
10663.75322,0.99918,62.01968,59.06443092
10663.70922,1.03152,61.24352,58.69367939
10663.67622,0.96199,62.91224,59.48792735
10663.66722,1.02741,61.34216,58.74092696
10663.64522,0.9926,62.1776,59.13958065
10663.61522,1.01363,61.67288,58.89906196
10663.58122,0.9948,62.1248,59.11446523
10663.56622,1.00391,61.90616,59.01035079
10663.36522,0.97314,62.64464,59.36127526
10663.34622,1.00571,61.86296,58.98975759
10663.32422,0.9939,62.1464,59.12474101
10663.28222,0.99977,62.00552,59.0576879
10663.24722,0.97358,62.63408,59.35627178
10663.21422,0.99688,62.07488,59.09070993
10663.18022,0.99596,62.09696,59.10121826
10663.16422,1.01507,61.63832,58.88255684
10663.14422,0.9988,62.0288,59.06877348
10663.09622,1.01058,61.74608,58.93400546
10663.06022,0.99282,62.17232,59.13706959
10663.02522,0.98993,62.24168,59.17004732
10662.98922,0.99581,62.10056,59.1029314
10662.95522,0.9957,62.1032,59.10418767
10662.91922,1.00562,61.86512,58.99078742
10662.87522,1.01586,61.61936,58.87349998
10662.84322,1.00793,61.80968,58.9643494
10662.80622,1.0073,61.8248,58.97156094
10662.77122,1.03068,61.26368,58.70333892
10662.73922,0.97962,62.48912,59.28754507
10662.71022,1.00814,61.80464,58.96194535
10662.68022,0.99118,62.21168,59.15578585
10662.67322,0.98276,62.41376,59.25178478
10662.53422,1.0023,61.9448,59.02876417
10662.49222,1.00472,61.88672,59.00108474
10662.49022,1.02753,61.33928,58.73954801
10662.45522,1.00121,61.97096,59.04122712
10662.41922,1.01038,61.75088,58.93629612
10662.38322,0.98197,62.43272,59.26078383
10662.34122,1.00909,61.78184,58.95106869
10662.29622,0.99834,62.03984,59.07402983
10662.26022,0.99796,62.04896,59.07837168
10662.22222,0.9914,62.2064,59.15327548
10662.18722,0.99105,62.2148,59.15726921
10662.15122,0.97783,62.53208,59.30792106
10662.11722,0.9802,62.4752,59.28094129
10662.08522,0.99333,62.16008,59.13124808
10662.04422,1.00396,61.90496,59.00977885
10662.01022,1.01084,61.73984,58.93102748
10661.97522,1.00008,61.99808,59.05414465
10661.94222,0.98164,62.44064,59.26454252
10661.90922,1.01456,61.65056,58.88840293
10661.87522,0.99925,62.018,59.06363094
10661.86122,1.00268,61.93568,59.02441868
10661.84722,1.01813,61.56488,58.84746808
10661.69522,1.02869,61.31144,58.72621646
10661.65122,0.99607,62.09432,59.09996193
10661.61622,0.98846,62.27696,59.18681441
10661.59222,1.00675,61.838,58.97785601
10661.58122,0.98234,62.42384,59.25656926
10661.54622,0.98513,62.35688,59.22477944
10661.50622,0.99827,62.04152,59.07482967
10661.46322,0.97813,62.52488,59.30450657
10661.42622,1.01114,61.73264,58.92759116
10661.38922,1.00709,61.82984,58.97396459
10661.35622,1.01026,61.75376,58.93767047
10661.32422,0.99405,62.1428,59.12302851
10661.28722,0.99551,62.10776,59.10635753
10661.25222,1.01418,61.65968,58.89275847
10661.21322,1.007,61.832,58.9749947
10661.17522,0.9914,62.2064,59.15327548
10661.13922,1.01125,61.73,58.92633113
10661.10322,0.98337,62.39912,59.24483522
10661.06822,1.01262,61.69712,58.91063571
10661.03622,0.99804,62.04704,59.07745763
10661.00522,0.99844,62.03744,59.07288718
10660.98722,1.0108,61.7408,58.93148564
10660.81622,0.98814,62.28464,59.19046376
10660.81322,0.9982,62.0432,59.07562949
10660.78222,0.98841,62.27816,59.18738464
10660.74822,0.99594,62.09744,59.10144668
10660.70722,1.00331,61.92056,59.01721359
10660.66322,0.98594,62.33744,59.21554695
10660.62522,0.99795,62.0492,59.07848593
10660.62222,0.99597,62.09672,59.10110405
10660.59122,0.99193,62.19368,59.14722732
10660.55922,0.98301,62.40776,59.2489367
10660.52422,1.01693,61.59368,58.86123087
10660.49022,0.99163,62.20088,59.15065088
10660.45522,1.0062,61.8512,58.98415041
10660.41722,0.98896,62.26496,59.18111185
10660.37622,0.98226,62.42576,59.25748054
10660.33822,1.02719,61.34744,58.74345495
10660.30322,1.00661,61.84136,58.97945829
10660.26522,0.98746,62.30096,59.19821788
10660.23222,1.00944,61.77344,58.947061
10660.20322,0.983,62.408,59.24905063
10660.17422,1.02602,61.37552,58.75689747
10660.14422,1.02136,61.48736,58.81040724
10660.05522,0.98854,62.27504,59.18590204
10659.98822,1.01908,61.54208,58.83657026
10659.95022,1.00651,61.84376,58.98060274
10659.94922,0.99742,62.06192,59.08454113
10659.91522,0.99647,62.08472,59.09539322
10659.88122,0.99966,62.00816,59.05894513
10659.83622,0.98516,62.35616,59.22443752
10659.80322,0.98289,62.41064,59.2503038
10659.76222,1.01356,61.67456,58.89986418
10659.72722,1.027,61.352,58.74563814
10659.69322,1.00031,61.99256,59.05151565
10659.65922,0.9958,62.1008,59.10304561
10659.62422,0.97825,62.522,59.30314073
10659.57522,1.00257,61.93832,59.02567662
10659.54222,0.98509,62.35784,59.22523533
10659.50522,1.00443,61.89368,59.00440238
10659.47322,0.9968,62.0768,59.09162377
10659.43922,0.99464,62.12864,59.11629217
10659.40422,0.98906,62.26256,59.17997127
10659.36922,1.02953,61.29128,58.7165607
10659.33122,1.01443,61.65368,58.88989302
10659.30122,0.97308,62.64608,59.36195751
10659.15122,1.00342,61.91792,59.01595547
10659.14822,0.96933,62.73608,59.40458316
10659.11422,0.99633,62.08808,59.09699231
10659.08022,1.00034,61.99184,59.05117272
10659.07922,1.00446,61.89296,59.00405918
10659.04722,0.98383,62.38808,59.23959402
10659.01222,0.98774,62.29424,59.19502513
10658.96322,1.01305,61.6868,58.90570855
10658.92822,0.98773,62.29448,59.19513916
10658.89222,1.00241,61.94216,59.0275063
10658.85922,0.99997,62.00072,59.05540195
10658.82322,1.00525,61.874,58.99502098
10658.78822,0.98576,62.34176,59.21759874
10658.74222,0.99545,62.1092,59.10704273
10658.70722,0.99195,62.1932,59.14699908
10658.67422,0.99191,62.19416,59.14745557
10658.63722,1.00514,61.87664,58.99627954
10658.60522,1.01581,61.62056,58.87407324
10658.56922,0.99996,62.00096,59.05551625
10658.53122,0.98172,62.43872,59.26363134
10658.49722,0.99627,62.08952,59.09767762
10658.46722,1.00638,61.84688,58.9820905
10658.45022,1.01253,61.69928,58.91166693
10658.28522,0.99915,62.0204,59.06477377
10658.26522,1.00883,61.78808,58.95404566
10658.25222,0.99047,62.22872,59.16388679
10658.21822,0.99497,62.12072,59.11252405
10658.17522,0.99884,62.02784,59.06831638
10658.14022,1.00516,61.87616,58.99605072
10658.13322,0.99308,62.16608,59.13410184
10658.09622,1.00415,61.9004,59.00760544
10658.06122,1.01515,61.6364,58.88163975
10658.02722,1.00768,61.81568,58.96721123
10657.99122,1.00706,61.83056,58.97430797
10657.95022,0.977,62.552,59.31736677
10657.91622,0.98634,62.32784,59.21098716
10657.87622,0.9941,62.1416,59.12245766
10657.83922,0.97902,62.50352,59.29437579
10657.80322,1.0153,61.6328,58.87992018
10657.76922,1.00461,61.88936,59.00234317
10657.73322,0.9897,62.2472,59.17267106
10657.69222,1.01278,61.69328,58.9088024
10657.65822,0.99737,62.06312,59.08511234
10657.63422,1.01062,61.74512,58.93354732
10657.60522,1.02029,61.51304,58.82268695
10657.45222,1.00271,61.93496,59.0240756
10657.41822,1.01561,61.62536,58.87636623
10657.40622,0.99398,62.14448,59.12382768
10657.38422,0.98179,62.43704,59.26283405
10657.34922,1.0131,61.6856,58.9051356
10657.34222,0.99603,62.09528,59.10041878
10657.30322,0.99639,62.08664,59.09630699
10657.26422,0.9958,62.1008,59.10304561
10657.22922,0.98728,62.30528,59.20027027
10657.19622,1.02238,61.46288,58.79869897
10657.16222,1.00455,61.8908,59.00302958
10657.12822,0.99701,62.07176,59.08922491
10657.08422,0.99763,62.05688,59.08214197
10657.04522,1.00871,61.79096,58.9554196
10657.00922,0.98746,62.30096,59.19821788
10656.97422,1.00245,61.9412,59.02704888
10656.93822,0.98679,62.31704,59.20585697
10656.89922,1.01591,61.61816,58.87292672
10656.85822,0.99014,62.23664,59.16765163
10656.82522,0.99784,62.05184,59.07974272
10656.79222,0.98461,62.36936,59.23070572
10656.76122,0.99414,62.14064,59.12200098
10656.73322,1.01833,61.56008,58.84517397
10656.58622,0.96354,62.87504,59.47033714
10656.56422,0.99148,62.20448,59.15236259
10656.55022,1.00418,61.89968,59.00726226
10656.51222,0.99561,62.10536,59.10521551
10656.46922,1.00411,61.90136,59.00806301
10656.45122,0.98577,62.34152,59.21748475
10656.43222,1.02453,61.41128,58.77401211
10656.39822,1.00165,61.9604,59.03619652
10656.36322,0.99029,62.23304,59.16594037
10656.32922,1.01317,61.68392,58.90433346
10656.29322,1.00161,61.96136,59.03665387
10656.25022,0.97961,62.48936,59.28765892
10656.21022,1.01312,61.68512,58.90490642
10656.17222,1.00433,61.89608,59.00554635
